 702.54070, 629.27790,1,312,1
 497.23000, 802.25450,1,313,1
 686.02890, 654.81900,1,314,1
 606.82820, 729.37950,1,315,1
 543.60540, 778.72190,1,316,1
 669.65610, 680.15030,1,317,1
 590.20350, 754.79700,1,318,1
 799.23750, 530.06740,1,319,1
 783.13640, 555.31450,1,320,1
 765.90680, 579.73230,1,321,1
 526.42830, 803.92740,1,322,1
 653.29250, 705.49140,1,323,1
 749.29170, 605.59840,1,324,1
 733.15770, 631.69850,1,325,1
 573.91610, 779.92140,1,326,1
 637.27750, 730.72040,1,327,1
 716.36120, 656.26850,1,328,1
 700.42730, 681.75650,1,329,1
 620.48960, 756.35490,1,330,1
 683.49910, 706.92520,1,331,1
 603.92630, 781.78790,1,332,1
 779.62420, 607.15480,1,333,1
 667.06400, 732.40170,1,334,1
 763.21700, 632.46680,1,335,1
 746.53730, 657.79060,1,336,1
 650.99080, 758.68480,1,337,1
 730.56350, 683.11880,1,338,1
 713.72640, 708.46550,1,339,1
 697.34330, 733.89780,1,340,1
